OPE ID,School,City,State,Zip Code,Full Address,lat,lon,School Type,Loan Type,Recipients,# of Loans Originated,$ of Loans Originated,avg_loans_originated,# of Disbursements,$ of Disbursements,avg_loans_disbursed
3738,SOUTHERN VIRGINIA UNIVERSITY,BUENA VISTA,VA,24416,BUENA VISTA VA 24416 ,37.73,-79.36,Private-Nonprofit,Total,7342,7522,35393453,4705.324781,7522,18025636,2396.388726
3422,SOUTHERN WESLEYAN UNIVERSITY,CENTRAL,SC,29630,CENTRAL SC 29630 ,34.72,-82.79,Private-Nonprofit,Total,15736,15736,105614689,6711.66046,15736,47783486,3036.571301
3816,SOUTHERN WEST VIRGINIA COMMUNITY AND TECHNICAL COLLEGE,MT GAY,WV,25637,MT GAY WV 25637 ,37.85,-82.01,Public,Total,5284,5548,20185260,3638.294881,5548,10103828,1821.165826
41532,SOUTHERN WORCESTER COUNTY REGIONAL VOC SCHOOL DISTRICT,CHARLTON,MA,1507,CHARLTON MA 1507 ,42.14,-71.97,Public,Total,156,156,853860,5473.461538,156,426924,2736.692308
12744,SOUTHSIDE COLLEGE OF HEALTH SCIENCES,PETERSBURG,VA,23803,PETERSBURG VA 23803 ,37.23,-77.40,Proprietary,Total,904,904,3644284,4031.287611,904,2140592,2367.911504
2502,SOUTHWEST BAPTIST UNIVERSITY,BOLIVAR,MO,65613,BOLIVAR MO 65613 ,37.61,-93.42,Private-Nonprofit,Total,26402,27447,223421888,8140.120523,27447,117639757,4286.069771
35933,SOUTHWEST INSTITUTE OF HEALING ARTS,TEMPE,AZ,85281,TEMPE AZ 85281 ,33.42,-111.92,Proprietary,Total,629,629,3340393,5310.6407,629,1684222,2677.618442
2375,SOUTHWEST MINNESOTA STATE UNIVERSITY,MARSHALL,MN,56258,MARSHALL MN 56258 ,44.44,-95.82,Public,Total,17211,17767,86242133,4854.062757,17767,46427940,2613.155851
3614,SOUTHWEST TEXAS JUNIOR COLLEGE,UVALDE,TX,78801,UVALDE TX 78801 ,29.21,-99.79,Public,Total,2123,2159,8836192,4092.724409,2159,4418116,2046.371468
41317,SOUTHWEST UNIVERSITY AT EL PASO,EL PASO,TX,79925,EL PASO TX 79925 ,31.79,-106.37,Proprietary,Total,3631,3631,18038357,4967.875792,3631,9040816,2489.896998
3619,SOUTHWESTERN ADVENTIST UNIVERSITY,KEENE,TX,76059,KEENE TX 76059 ,32.40,-97.33,Private-Nonprofit,Total,6738,6738,25463395,3779.073167,6738,13496925,2003.105521
3616,SOUTHWESTERN ASSEMBLIES OF GOD UNIVERSITY,WAXAHACHIE,TX,75165,WAXAHACHIE TX 75165 ,32.45,-96.85,Private-Nonprofit,Total,20469,20913,66327205,3171.577727,20913,66327205,3171.577727
1940,SOUTHWESTERN COLLEGE,WINFIELD,KS,67156,WINFIELD KS 67156 ,37.24,-96.97,Private-Nonprofit,Total,8596,9316,48783765,5236.556999,9316,24748622,2656.571705
30761,SOUTHWESTERN COLLEGE,SANTA FE,NM,87507,SANTA FE NM 87507 ,35.64,-106.02,Private-Nonprofit,Total,1638,1638,29969338,18296.29915,1764,9389562,5322.880952
1857,SOUTHWESTERN COMMUNITY COLLEGE,CRESTON,IA,50801,CRESTON IA 50801 ,41.07,-94.37,Public,Total,5211,5283,22607244,4279.243612,5291,11176685,2112.395577
8466,SOUTHWESTERN COMMUNITY COLLEGE,SYLVA,NC,28779,SYLVA NC 28779 ,35.38,-83.21,Public,Total,1481,1481,7173874,4843.93923,3076,1890176,614.4915475
1294,SOUTHWESTERN COMMUNITY COLLEGE DISTRICT,CHULA VISTA,CA,91910,CHULA VISTA CA 91910 ,32.65,-117.10,Public,Total,352,352,1420744,4036.204545,352,710376,2018.113636
1636,SOUTHWESTERN ILLINOIS COLLEGE,BELLEVILLE,IL,62221,BELLEVILLE IL 62221 ,38.51,-89.98,Public,Total,6080,6080,22545287,3708.106414,6092,11332232,1860.182534
3181,SOUTHWESTERN OKLAHOMA STATE UNIVERSITY,WEATHERFORD,OK,73096,WEATHERFORD OK 73096 ,35.53,-98.70,Public,Total,25368,27130,196308832,7235.858164,27852,102930557,3695.625341
3220,SOUTHWESTERN OREGON COMMUNITY COLLEGE,COOS BAY,OR,97420,COOS BAY OR 97420 ,43.38,-124.27,Public,Total,1573,1573,6909546,4392.591227,1573,2388013,1518.12651
3620,SOUTHWESTERN UNIVERSITY,GEORGETOWN,TX,78626,GEORGETOWN TX 78626 ,30.64,-97.68,Private-Nonprofit,Total,15053,15317,127385116,8316.583926,15317,64780398,4229.313704
9531,SPA SCHOOL (THE),COLUMBUS,OH,43214,COLUMBUS OH 43214 ,40.03,-83.04,Proprietary,Total,528,528,2275768,4310.166667,552,1185742,2148.083333
1960,SPALDING UNIVERSITY,LOUISVILLE,KY,40203,LOUISVILLE KY 40203 ,38.24,-85.75,Private-Nonprofit,Total,11731,12230,103138617,8433.247506,12230,53257724,4354.678986
25964,SPARTAN COLLEGE OF AERONAUTICS & TECHNOLOGY,INGLEWOOD,CA,90301,INGLEWOOD CA 90301 ,33.96,-118.36,Proprietary,Total,2486,2513,12490835,4970.487465,2533,6301794,2487.877615
7678,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,TULSA,OK,74115,TULSA OK 74115 ,36.21,-95.91,Proprietary,Total,2647,2659,20496145,7708.215495,3009,9681965,3217.668661
7297,SPARTAN COLLEGE OF AERONAUTICS AND TECHNOLOGY,BROOMFIELD,CO,80020,BROOMFIELD CO 80020 ,39.91,-105.08,Proprietary,Total,993,993,5430042,5468.320242,1013,1905457,1881.003949
3447,SPARTANBURG METHODIST COLLEGE,SPARTANBURG,SC,29301,SPARTANBURG SC 29301 ,34.94,-81.93,Private-Nonprofit,Total,10352,10820,38178765,3528.536506,11188,19595232,1751.45084
30686,SPECIAL SCHOOL DISTRICT OF ST. LOUIS COUNTY,SUNSET HILLS,MO,63127,SUNSET HILLS MO 63127 ,38.55,-90.41,Public,Total,485,485,2678500,5522.680412,485,1339250,2761.340206
1594,SPELMAN COLLEGE,ATLANTA,GA,30314,ATLANTA GA 30314 ,33.76,-84.43,Private-Nonprofit,Total,27703,27778,281480174,10133.2052,28181,142571443,5059.133565
3793,SPOKANE COMMUNITY COLLEGE,SPOKANE,WA,99207,SPOKANE WA 99207 ,47.67,-117.36,Public,Total,20062,20494,83575624,4078.053284,26094,35141150,1346.713804
9544,SPOKANE FALLS COMMUNITY COLLEGE,SPOKANE,WA,99224,SPOKANE WA 99224 ,47.60,-117.44,Public,Total,7799,8147,31959827,3922.895176,10495,12993194,1238.036589
1643,SPOON RIVER COLLEGE,CANTON,IL,61520,CANTON IL 61520 ,40.54,-90.04,Public,Total,2116,2484,7157360,2881.384863,2484,3590352,1445.391304
2318,SPRING ARBOR UNIVERSITY,SPRING ARBOR,MI,49283,SPRING ARBOR MI 49283 ,42.21,-84.54,Private-Nonprofit,Total,27365,27473,199618346,7265.982819,27611,176606878,6396.250697
1041,SPRING HILL COLLEGE,MOBILE,AL,36608,MOBILE AL 36608 ,30.70,-88.15,Private-Nonprofit,Total,13332,13860,86898036,6269.699567,13860,43055353,3106.446825
2211,SPRINGFIELD COLLEGE,SPRINGFIELD,MA,1109,SPRINGFIELD MA 1109 ,42.10,-72.59,Private-Nonprofit,Total,32845,33300,280447665,8421.851802,33300,141020974,4234.864084
1889,ST AMBROSE UNIVERSITY - MAIN CAMPUS,DAVENPORT,IA,52803,DAVENPORT IA 52803 ,41.54,-90.56,Private-Nonprofit,Total,35339,35392,297777724,8413.701514,35392,165282529,4670.053374
2821,ST JOHN FISHER COLLEGE,ROCHESTER,NY,14618,ROCHESTER NY 14618 ,43.10,-77.57,Private-Nonprofit,Total,41149,41456,349584225,8432.656913,41563,178816449,4302.298896
1836,ST MARYS COLLEGE,NOTRE DAME,IN,46556,NOTRE DAME IN 46556 ,41.70,-86.25,Private-Nonprofit,Total,17416,17856,124687967,6982.973062,17864,59407255,3325.529277
2382,ST OLAF COLLEGE,NORTHFIELD,MN,55057,NORTHFIELD MN 55057 ,44.47,-93.15,Private-Nonprofit,Total,23396,23680,113703293,4801.659333,23680,57399577,2423.968623
2817,ST. BONAVENTURE UNIVERSITY,SAINT BONAVENTURE,NY,14778,SAINT BONAVENTURE NY 14778 ,42.08,-78.48,Private-Nonprofit,Total,24728,25375,141176542,5563.607567,25375,75889384,2990.71464
2342,ST. CATHERINE UNIVERSITY,ST PAUL,MN,55105,ST PAUL MN 55105 ,44.94,-93.14,Private-Nonprofit,Total,38599,39573,343032569,8668.348849,39573,178419862,4508.626134
2310,ST. CLAIR COUNTY COMMUNITY COLLEGE,PORT HURON,MI,48061,PORT HURON MI 48061 ,42.98,-82.46,Public,Total,5821,5821,23134868,3974.380347,5821,7319449,1257.421233
2377,ST. CLOUD STATE UNIVERSITY,SAINT CLOUD,MN,56301,SAINT CLOUD MN 56301 ,45.54,-94.20,Public,Total,47200,49553,266847367,5385.090045,49553,147944589,2985.582891
5534,ST. CLOUD TECHNICAL AND COMMUNITY COLLEGE,SAINT CLOUD,MN,56303,SAINT CLOUD MN 56303 ,45.55,-94.20,Public,Total,16616,17092,75901588,4440.766908,17092,38825389,2271.5533
3621,ST. EDWARD'S UNIVERSITY,AUSTIN,TX,78704,AUSTIN TX 78704 ,30.24,-97.76,Private-Nonprofit,Total,30827,32033,203069022,6339.369463,32033,108373938,3383.196641
2092,ST. JOHN'S COLLEGE,ANNAPOLIS,MD,21404,ANNAPOLIS MD 21404 ,38.99,-76.50,Private-Nonprofit,Total,3960,3996,24066897,6022.746997,3996,12079834,3022.981481
30980,ST. JOHN'S COLLEGE,SPRINGFIELD,IL,62702,SPRINGFIELD IL 62702 ,39.81,-89.65,Private-Nonprofit,Total,1403,1403,9615800,6853.741981,1415,4807900,3397.809187
2829,ST. LAWRENCE UNIVERSITY,CANTON,NY,13617,CANTON NY 13617 ,44.60,-75.18,Private-Nonprofit,Total,9305,9344,54377344,5819.493151,9344,27380929,2930.322025
7291,ST. LUKE'S COLLEGE,SIOUX CITY,IA,51104,SIOUX CITY IA 51104 ,42.54,-96.41,Private-Nonprofit,Total,2412,2456,11547283,4701.662459,2456,6358101,2588.803339
6574,"ST. LUKE'S HOSPITAL OF BETHLEHEM, PA",BETHLEHEM,PA,18015,BETHLEHEM PA 18015 ,40.59,-75.33,Private-Nonprofit,Total,1336,1348,6635036,4922.133531,1348,2478940,1838.976261
3623,ST. MARY'S UNIVERSITY,SAN ANTONIO,TX,78228,SAN ANTONIO TX 78228 ,29.44,-98.56,Private-Nonprofit,Total,32239,32782,450747345,13749.84275,33656,239333961,7111.182583
12364,ST. PAUL'S SCHOOL OF NURSING,REGO PARK,NY,11374,REGO PARK NY 11374 ,40.72,-73.86,Proprietary,Total,3848,3848,19577792,5087.783784,3896,9502864,2439.13347
9479,ST. PAUL'S SCHOOL OF NURSING,STATEN ISLAND,NY,10304,STATEN ISLAND NY 10304 ,40.63,-74.08,Proprietary,Total,1829,1829,8062635,4408.220339,1909,3611242,1891.693033
12203,ST. PETER'S HOSPITAL COLLEGE OF NURSING,ALBANY,NY,12208,ALBANY NY 12208 ,42.65,-73.79,Private-Nonprofit,Total,1336,1336,5614964,4202.817365,1336,3474048,2600.335329
1528,ST. PETERSBURG COLLEGE,LARGO,FL,33760,LARGO FL 33760 ,27.87,-82.70,Public,Total,67758,69266,315142351,4549.740869,69322,150621788,2172.784801
42710,STACEY JAMES INSTITUTE,PARKER,CO,80134,PARKER CO 80134 ,39.49,-104.76,Proprietary,Total,196,196,521168,2659.020408,216,280616,1299.148148
38893,STANBRIDGE UNIVERSITY,IRVINE,CA,92612,IRVINE CA 92612 ,33.66,-117.80,Proprietary,Total,5976,5976,49034109,8205.172189,6996,27271261,3898.121927
42210,"STANDARD HEALTHCARE SERVICES, COLLEGE OF NURSING",FALLS CHURCH,VA,22043,FALLS CHURCH VA 22043 ,38.90,-77.19,Proprietary,Total,787,787,4041576,5135.420584,787,2020776,2567.695044
1305,STANFORD UNIVERSITY,STANFORD,CA,94305,STANFORD CA 94305 ,37.43,-122.17,Private-Nonprofit,Total,11063,11109,313409886,28212.25007,11137,105489525,9471.987519
41896,STATE CAREER SCHOOL,WAUKEGAN,IL,60085,WAUKEGAN IL 60085 ,42.36,-87.83,Proprietary,Total,60,60,300000,5000,60,150000,2500
9419,STATE COLLEGE OF BEAUTY CULTURE,WAUSAU,WI,54403,WAUSAU WI 54403 ,44.96,-89.62,Proprietary,Total,175,175,722291,4127.377143,255,478483,1876.403922
1504,"STATE COLLEGE OF FLORIDA, MANATEE-SARASOTA",BRADENTON,FL,34207,BRADENTON FL 34207 ,27.43,-82.58,Public,Total,10411,10707,43132070,4028.399178,10731,21214985,1976.981176
4711,STATE TECHNICAL COLLEGE OF MISSOURI,LINN,MO,65051,LINN MO 65051 ,38.47,-91.83,Public,Total,10684,10756,43761453,4068.562012,10756,22808918,2120.576237
2835,STATE UNIVERSITY OF NEW YORK AT ALBANY,ALBANY,NY,12222,ALBANY NY 12222 ,42.65,-73.75,Public,Total,94959,96963,639197992,6592.184565,96963,324049889,3341.995287
2837,STATE UNIVERSITY OF NEW YORK AT BUFFALO,BUFFALO,NY,14260,BUFFALO NY 14260 ,42.91,-78.85,Public,Total,185108,190744,1969162153,10323.58634,191434,1005489306,5252.407127
2846,STATE UNIVERSITY OF NEW YORK AT NEW PALTZ,NEW PALTZ,NY,12561,NEW PALTZ NY 12561 ,41.76,-74.06,Public,Total,37775,39029,230520095,5906.379743,39044,118222646,3027.933767
2848,STATE UNIVERSITY OF NEW YORK AT OSWEGO,OSWEGO,NY,13126,OSWEGO NY 13126 ,43.45,-76.52,Public,Total,55879,57525,332110352,5773.322069,57787,171818648,2973.309706
2838,STATE UNIVERSITY OF NEW YORK AT STONY BROOK,STONY BROOK,NY,11794,STONY BROOK NY 11794 ,40.91,-73.12,Public,Total,117661,122246,1268516898,10376.75587,122246,645511991,5280.43446
2841,STATE UNIVERSITY OF NEW YORK COLLEGE AT BROCKPORT,BROCKPORT,NY,14420,BROCKPORT NY 14420 ,43.22,-77.94,Public,Total,57235,60738,342032452,5631.27617,60738,174167701,2867.524466
2849,STATE UNIVERSITY OF NEW YORK COLLEGE AT PLATTSBURGH,PLATTSBURGH,NY,12901,PLATTSBURGH NY 12901 ,44.70,-73.48,Public,Total,45720,46708,252248851,5400.549178,46896,128590222,2742.02964
2850,STATE UNIVERSITY OF NEW YORK COLLEGE AT POTSDAM,POTSDAM,NY,13676,POTSDAM NY 13676 ,44.65,-74.91,Public,Total,24839,25292,122224692,4832.543571,25292,62851183,2485.02226
2855,STATE UNIVERSITY OF NEW YORK COLLEGE OF TECHNOLOGY AT CANTON,CANTON,NY,13617,CANTON NY 13617 ,44.60,-75.18,Public,Total,41635,41662,228775258,5491.221209,41712,117244959,2810.820843
2839,STATE UNIVERSITY OF NEW YORK DOWNSTATE MEDICAL CENTER,BROOKLYN,NY,11203,BROOKLYN NY 11203 ,40.65,-73.94,Public,Total,16796,17496,505102780,28869.61477,17496,266907598,15255.34968
11678,STATE UNIVERSITY OF NEW YORK POLYTECHNIC INSTITUTE,UTICA,NY,13502,UTICA NY 13502 ,43.10,-75.27,Public,Total,15127,15479,104650823,6760.825829,30765,52330309,1700.968926
2840,STATE UNIVERSITY OF NEW YORK UPSTATE MEDICAL UNIVERSITY,SYRACUSE,NY,13210,SYRACUSE NY 13210 ,43.05,-76.14,Public,Total,11104,11421,256514419,22459.89134,11467,126597588,11040.16639
2847,"STATE UNIVERSITY OF NEW YORK, COLLEGE AT ONEONTA",ONEONTA,NY,13820,ONEONTA NY 13820 ,42.45,-75.05,Public,Total,54848,54917,278906535,5078.692117,55171,142882907,2589.819053
9535,STAUNTON SCHOOL OF COSMETOLOGY,STAUNTON,VA,24401,STAUNTON VA 24401 ,38.15,-79.07,Proprietary,Total,155,155,599996,3870.941935,175,319996,1828.548571
4866,STAUTZENBERGER COLLEGE,MAUMEE,OH,43537,MAUMEE OH 43537 ,41.57,-83.69,Proprietary,Total,9748,9768,37658939,3855.337735,10564,14523613,1374.821374
37593,STELLAR CAREER COLLEGE,MODESTO,CA,95356,MODESTO CA 95356 ,35.39,-113.86,Proprietary,Total,155,155,398207,2569.077419,155,199072,1284.335484
3624,STEPHEN F AUSTIN STATE UNIVERSITY,NACOGDOCHES,TX,75962,NACOGDOCHES TX 75962 ,31.62,-94.65,Public,Total,108324,115343,595663748,5164.281734,115558,307533831,2661.294164
2512,STEPHENS COLLEGE,COLUMBIA,MO,65215,COLUMBIA MO 65215 ,38.95,-92.32,Private-Nonprofit,Total,8277,8497,79239689,9325.607744,8497,41015417,4827.04684
1945,STERLING COLLEGE,STERLING,KS,67579,STERLING KS 67579 ,38.09,-98.25,Private-Nonprofit,Total,7197,7413,42925395,5790.556455,7413,21543422,2906.167813
1531,STETSON UNIVERSITY,DELAND,FL,32723,DELAND FL 32723 ,29.01,-81.23,Private-Nonprofit,Total,48110,50145,546786540,10904.10888,50145,310614867,6194.333772
8552,STEVENS - THE INSTITUTE OF BUSINESS & ARTS,ST LOUIS,MO,63103,ST LOUIS MO 63103 ,38.63,-90.21,Proprietary,Total,624,624,2264160,3628.461538,784,997592,1272.438776
3674,STEVENS HENAGER COLLEGE,OGDEN,UT,84401,OGDEN UT 84401 ,41.21,-111.97,Private-Nonprofit,Total,57582,58122,256187128,4407.747978,62142,137592171,2214.15743
2639,STEVENS INSTITUTE OF TECHNOLOGY,HOBOKEN,NJ,7030,HOBOKEN NJ 7030 ,40.74,-74.03,Private-Nonprofit,Total,40121,40359,310451727,7692.255185,40359,161186861,3993.826928
2107,STEVENSON UNIVERSITY,STEVENSON,MD,21153,STEVENSON MD 21153 ,39.42,-76.72,Private-Nonprofit,Total,5940,5940,116482763,19609.89276,5940,58919809,9919.159764
10138,STEWART SCHOOL,SIOUX FALLS,SD,57104,SIOUX FALLS SD 57104 ,43.54,-96.73,Proprietary,Total,315,315,947762,3008.768254,335,492361,1469.734328
1044,STILLMAN COLLEGE,TUSCALOOSA,AL,35403,TUSCALOOSA AL 35403 ,35.98,-78.93,Private-Nonprofit,Total,9481,10089,45799031,4539.501536,10089,22873084,2267.130935
12425,STONE ACADEMY,WEST HAVEN,CT,6516,WEST HAVEN CT 6516 ,33.58,-117.19,Proprietary,Total,2340,2340,10471973,4475.202137,2432,5283207,2172.371299
2217,STONEHILL COLLEGE,EASTON,MA,2357,EASTON MA 2357 ,42.02,-71.13,Private-Nonprofit,Total,23198,23282,148362690,6372.420325,23282,74939721,3218.783653
32933,STRAND COLLEGE OF HAIR DESIGN,MYRTLE BEACH,SC,29572,MYRTLE BEACH SC 29572 ,33.75,-78.81,Proprietary,Total,112,112,365552,3263.857143,160,210556,1315.975
42745,STRAND INSTITUTE OF BEAUTY & ESTHETICS (THE),PORTLAND,TX,78374,PORTLAND TX 78374 ,27.90,-97.31,Proprietary,Total,176,188,694192,3692.510638,244,403724,1654.606557
1459,STRAYER UNIVERSITY,WASHINGTON,DC,20005,WASHINGTON DC 20005 ,38.91,-77.03,Proprietary,Total,266933,267253,1438479884,5382.46487,281107,548191159,1950.115646
41529,STUDIO ACADEMY OF BEAUTY (THE),CHANDLER,AZ,85224,CHANDLER AZ 85224 ,33.30,-111.90,Proprietary,Total,2876,2876,9190671,3195.643602,3044,4686251,1539.504271
42310,STUDIO BEAUTY SCHOOL,SPOKANE,WA,99205,SPOKANE WA 99205 ,47.70,-117.45,Proprietary,Total,104,104,433672,4169.923077,136,270328,1987.705882
42320,STUDIO INCAMMINATI,PHILADELPHIA,PA,19107,PHILADELPHIA PA 19107 ,39.95,-75.16,Private-Nonprofit,Total,172,172,1074000,6244.186047,172,537000,3122.093023
2878,SUFFOLK COUNTY COMMUNITY COLLEGE,SELDEN,NY,11784,SELDEN NY 11784 ,40.87,-73.06,Public,Total,18900,18952,60438409,3189.02538,19024,35522639,1867.253942
2218,SUFFOLK UNIVERSITY,BOSTON,MA,2108,BOSTON MA 2108 ,42.34,-71.09,Private-Nonprofit,Total,65196,65715,747365515,11372.82987,65715,391899797,5963.627741
3625,SUL ROSS STATE UNIVERSITY,ALPINE,TX,79832,ALPINE TX 79832 ,30.36,-103.66,Public,Total,13838,14879,63285093,4253.316285,14895,31986863,2147.489963
4619,SULLIVAN UNIVERSITY,LOUISVILLE,KY,40205,LOUISVILLE KY 40205 ,38.23,-85.66,Proprietary,Total,2574,2574,70126106,27244.01943,2588,24130556,9324.017002
37524,SUM BIBLE COLLEGE & THEOLOGICAL SEMINARY,OAKLAND,CA,94603,OAKLAND CA 94603 ,37.74,-122.19,Private-Nonprofit,Total,3148,3184,15322725,4812.413631,3184,5019437,1576.456344
31081,SUMMIT COLLEGE,COLTON,CA,92324,COLTON CA 92324 ,34.08,-117.31,Proprietary,Total,4187,4231,17390343,4110.220515,4251,8718407,2050.907316
41701,SUMMIT SALON ACADEMY,TACOMA,WA,98409,TACOMA WA 98409 ,47.20,-122.48,Proprietary,Total,403,403,1863900,4625.062035,415,931944,2245.648193
41630,SUMMIT SALON ACADEMY,TAMPA,FL,33624,TAMPA FL 33624 ,27.95,-82.46,Proprietary,Total,400,400,1642093,4105.2325,467,900643,1928.571734
41667,SUMMIT SALON ACADEMY,ANDERSON,IN,46013,ANDERSON IN 46013 ,40.07,-85.69,Proprietary,Total,379,379,1366916,3606.638522,419,755482,1803.059666
10424,SUMMIT SALON ACADEMY,LEXINGTON,KY,40502,LEXINGTON KY 40502 ,38.03,-84.49,Proprietary,Total,244,268,913208,3407.492537,268,456632,1703.850746
41668,SUMMIT SALON ACADEMY,PERRYSBURG,OH,45551,PERRYSBURG OH 45551 ,41.53,-83.63,Proprietary,Total,68,68,350016,5147.294118,68,175008,2573.647059
41631,SUMMIT SALON ACADEMY - GAINESVILLE,GAINESVILLE,FL,32607,GAINESVILLE FL 32607 ,29.64,-82.38,Proprietary,Total,284,284,891252,3138.211268,336,521616,1552.428571
9590,SUMMIT SALON ACADEMY KANSAS CITY,INDEPENDENCE,MO,64055,INDEPENDENCE MO 64055 ,39.03,-94.39,Proprietary,Total,539,539,2404564,4461.157699,643,1290536,2007.054432
41866,SUMMIT SALON ACADEMY KOKOMO,KOKOMO,IN,46901,KOKOMO IN 46901 ,40.48,-86.11,Proprietary,Total,367,367,1300743,3544.258856,431,708381,1643.575406
2844,SUNY AT FREDONIA,FREDONIA,NY,14063,FREDONIA NY 14063 ,42.45,-79.34,Public,Total,42033,42792,200555974,4686.763274,42792,101654019,2375.537928
2842,SUNY COLLEGE AT BUFFALO,BUFFALO,NY,14222,BUFFALO NY 14222 ,42.92,-78.88,Public,Total,49171,50102,264531290,5279.854896,50102,134262978,2679.792783
2843,SUNY COLLEGE AT CORTLAND,CORTLAND,NY,13045,CORTLAND NY 13045 ,42.57,-76.22,Public,Total,70904,71020,378659700,5331.733315,71414,194974127,2730.194738
2845,SUNY COLLEGE AT GENESEO,GENESEO,NY,14454,GENESEO NY 14454 ,42.83,-77.79,Public,Total,26292,26934,134053693,4977.117881,26972,67916461,2518.035778
7109,SUNY COLLEGE AT OLD WESTBURY,OLD WESTBURY,NY,11568,OLD WESTBURY NY 11568 ,40.77,-73.59,Public,Total,12689,12867,67920725,5278.676071,13117,36852477,2809.520241
6791,SUNY COLLEGE AT PURCHASE,PURCHASE,NY,10577,PURCHASE NY 10577 ,41.05,-73.70,Public,Total,21136,21468,134757260,6277.122228,21468,69122263,3219.781209
2856,SUNY COLLEGE OF AGRICULTURE & TECHNOLOGY AT COBLESKILL,COBLESKILL,NY,12043,COBLESKILL NY 12043 ,42.67,-74.50,Public,Total,18926,19225,106301705,5529.347464,19252,53022138,2754.110638
2859,SUNY COLLEGE OF AGRICULTURE & TECHNOLOGY AT MORRISVILLE,MORRISVILLE,NY,13408,MORRISVILLE NY 13408 ,42.90,-75.64,Public,Total,25635,25635,146844206,5728.270177,26077,73388222,2814.289297
2851,SUNY COLLEGE OF ENVIRONMENT SCIENCE & FORESTRY,SYRACUSE,NY,13210,SYRACUSE NY 13210 ,43.05,-76.14,Public,Total,10010,10155,62853153,6189.379911,10155,31975755,3148.769572
9929,SUNY COLLEGE OF OPTOMETRY,NEW YORK,NY,10036,NEW YORK NY 10036 ,40.76,-74.00,Public,Total,4980,5008,159186688,31786.47923,5008,79617456,15898.05431
2854,SUNY COLLEGE OF TECHNOLOGY AT ALFRED,ALFRED,NY,14802,ALFRED NY 14802 ,42.25,-77.79,Public,Total,43778,44077,207279536,4702.668875,44077,107165830,2431.332214
2857,SUNY COLLEGE OF TECHNOLOGY AT DELHI,DELHI,NY,13753,DELHI NY 13753 ,42.27,-74.92,Public,Total,22315,22420,117359853,5234.605397,22420,59593961,2658.071409
10286,SUNY EMPIRE STATE COLLEGE,SARATOGA SPRINGS,NY,12866,SARATOGA SPRINGS NY 12866 ,43.08,-73.81,Public,Total,39385,39971,253796229,6349.509119,39979,128047467,3202.868181
2853,SUNY MARITIME COLLEGE,THROGGS NECK,NY,10465,THROGGS NECK NY 10465 ,40.82,-73.81,Public,Total,12310,12495,102984823,8242.082673,12495,52938889,4236.805842
35614,SUSQUEHANNA COUNTY CAREER & TECHNOLOGY CENTER,SPRINGVILLE,PA,18844,SPRINGVILLE PA 18844 ,41.69,-75.91,Public,Total,298,298,1480580,4968.389262,318,742110,2333.679245
3369,SUSQUEHANNA UNIVERSITY,SELINSGROVE,PA,17870,SELINSGROVE PA 17870 ,40.81,-76.88,Private-Nonprofit,Total,28000,29477,148596746,5041.108186,29477,79188643,2686.455304
3370,SWARTHMORE COLLEGE,SWARTHMORE,PA,19081,SWARTHMORE PA 19081 ,39.91,-75.35,Private-Nonprofit,Total,2805,2890,30484287,10548.19619,2890,15204621,5261.114533
3742,SWEET BRIAR COLLEGE,SWEET BRIAR,VA,24595,SWEET BRIAR VA 24595 ,37.55,-79.07,Private-Nonprofit,Total,2555,2613,14766237,5651.06659,2613,7539617,2885.425564
11596,SYLVAIN MELLOUL INTERNATIONAL HAIR ACADEMY,LYNCHBURG,VA,24502,LYNCHBURG VA 24502 ,37.36,-79.17,Proprietary,Total,813,813,3561505,4380.694957,924,1812083,1961.128788
2882,SYRACUSE UNIVERSITY,SYRACUSE,NY,13244,SYRACUSE NY 13244 ,43.04,-76.14,Private-Nonprofit,Total,139957,140938,1268808253,9002.598682,142897,722122766,5053.44945
1946,TABOR COLLEGE,HILLSBORO,KS,67063,HILLSBORO KS 67063 ,38.35,-97.21,Private-Nonprofit,Total,6109,6289,35802354,5692.853236,6331,18124547,2862.825304
3796,TACOMA COMMUNITY COLLEGE,TACOMA,WA,98466,TACOMA WA 98466 ,47.24,-122.52,Public,Total,6588,6620,31626192,4777.370393,6620,10713428,1618.342598
1309,TAFT COLLEGE,TAFT,CA,93268,TAFT CA 93268 ,35.16,-119.48,Public,Total,100,100,300800,3008,100,150400,1504
1046,TALLADEGA COLLEGE,TALLADEGA,AL,35160,TALLADEGA AL 35160 ,33.45,-86.11,Private-Nonprofit,Total,14727,14727,76008020,5161.133972,14779,38105250,2578.337506
1533,TALLAHASSEE COMMUNITY COLLEGE,TALLAHASSEE,FL,32304,TALLAHASSEE FL 32304 ,30.44,-84.34,Public,Total,18977,19385,76647243,3953.945989,19405,27599915,1422.309456
3631,TARLETON STATE UNIVERSITY,STEPHENVILLE,TX,76402,STEPHENVILLE TX 76402 ,32.22,-98.22,Public,Total,113548,117544,785503763,6682.635975,117560,396291953,3370.976123
3626,TARRANT COUNTY COLLEGE DISTRICT,FORT WORTH,TX,76102,FORT WORTH TX 76102 ,32.75,-97.33,Public,Total,37484,37836,170261088,4499.975896,37836,85241988,2252.933397
